DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2017-Jun-08,16:49:00,0.00000,N,0.00000,W,6.1,20.25,1,IN,IN
2017-Jun-08,17:05:00,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-08,17:21:01,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-08,17:37:00,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-08,17:53:01,0.00000,N,0.00000,W,6.1,19.75,1,IN,IN
2017-Jun-08,18:09:01,0.00000,N,0.00000,W,6.1,19.75,1,IN,IN
2017-Jun-08,18:25:00,0.00000,N,0.00000,W,6.1,19.75,1,IN,IN
2017-Jun-08,18:41:00,0.00000,N,0.00000,W,6.1,19.50,1,IN,IN
2017-Jun-08,18:57:00,0.00000,N,0.00000,W,6.1,19.50,1,IN,IN
2017-Jun-08,19:13:00,0.00000,N,0.00000,W,6.1,19.50,1,IN,IN
2017-Jun-08,19:29:00,0.00000,N,0.00000,W,6.1,19.25,1,IN,IN
2017-Jun-08,19:45:00,0.00000,N,0.00000,W,6.1,19.25,1,IN,IN
2017-Jun-08,20:01:01,0.00000,N,0.00000,W,6.1,19.25,1,IN,IN
2017-Jun-08,20:17:00,0.00000,N,0.00000,W,6.1,19.00,1,IN,IN
2017-Jun-08,20:33:00,0.00000,N,0.00000,W,6.1,19.00,1,IN,IN
2017-Jun-08,20:49:01,0.00000,N,0.00000,W,6.1,19.00,1,IN,IN
2017-Jun-08,21:05:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-08,21:21:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-08,21:37:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-08,21:53:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-08,22:09:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-08,22:25:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-08,22:41:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-08,22:57:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-08,23:13:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-08,23:29:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-08,23:45:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-09,00:01:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-09,00:17:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-09,00:33:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-09,00:49:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,01:05:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,01:21:01,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,01:37:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,01:53:01,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,02:09:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,02:25:01,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,02:41:01,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,02:57:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,03:13:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,03:29:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,03:45:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,04:01:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,04:17:01,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,04:33:01,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,04:49:00,0.00000,N,0.00000,W,6.0,17.75,1,IN,IN
2017-Jun-09,05:05:01,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,05:21:01,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,05:37:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,05:53:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,06:09:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,06:25:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,06:41:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,06:57:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,07:13:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-09,07:29:01,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,07:45:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-09,08:01:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-09,08:17:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-09,08:33:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-09,08:49:00,0.00000,N,0.00000,W,6.1,18.25,1,IN,IN
2017-Jun-09,09:05:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-09,09:21:01,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-09,09:37:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-09,09:53:00,0.00000,N,0.00000,W,6.1,19.00,1,IN,IN
2017-Jun-09,10:09:00,0.00000,N,0.00000,W,6.1,19.25,1,IN,IN
2017-Jun-09,10:25:00,0.00000,N,0.00000,W,6.1,19.50,1,IN,IN
2017-Jun-09,10:41:00,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-09,10:57:00,0.00000,N,0.00000,W,6.1,20.25,1,IN,IN
2017-Jun-09,11:13:00,0.00000,N,0.00000,W,6.1,21.25,1,IN,IN
2017-Jun-09,11:29:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-09,11:45:00,0.00000,N,0.00000,W,6.1,22.75,1,IN,IN
2017-Jun-09,12:01:00,0.00000,N,0.00000,W,6.0,23.00,1,IN,IN
2017-Jun-09,12:17:00,0.00000,N,0.00000,W,6.0,23.25,1,IN,IN
2017-Jun-09,12:33:00,0.00000,N,0.00000,W,6.1,23.50,1,IN,IN
2017-Jun-09,12:49:00,0.00000,N,0.00000,W,6.1,24.00,1,IN,IN
2017-Jun-09,13:05:00,0.00000,N,0.00000,W,6.0,24.25,1,IN,IN
2017-Jun-09,13:21:00,0.00000,N,0.00000,W,6.0,24.25,1,IN,IN
2017-Jun-09,13:37:00,0.00000,N,0.00000,W,6.0,24.50,1,IN,IN
2017-Jun-09,13:53:01,0.00000,N,0.00000,W,6.0,24.25,1,IN,IN
2017-Jun-09,14:09:00,0.00000,N,0.00000,W,6.1,23.50,1,IN,IN
2017-Jun-09,14:25:00,0.00000,N,0.00000,W,6.1,23.00,1,IN,IN
2017-Jun-09,14:41:00,0.00000,N,0.00000,W,6.1,22.75,1,IN,IN
2017-Jun-09,14:57:00,0.00000,N,0.00000,W,6.0,22.50,1,IN,IN
2017-Jun-09,15:13:01,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-09,15:29:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-09,15:45:00,0.00000,N,0.00000,W,6.1,22.00,1,IN,IN
2017-Jun-09,16:01:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-09,16:17:00,0.00000,N,0.00000,W,6.1,21.75,1,IN,IN
2017-Jun-09,16:33:00,0.00000,N,0.00000,W,6.1,21.75,1,IN,IN
2017-Jun-09,16:49:01,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-09,17:05:00,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-09,17:21:01,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-09,17:37:01,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-09,17:53:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-09,18:09:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-09,18:25:00,0.00000,N,0.00000,W,6.1,21.25,1,IN,IN
2017-Jun-09,18:41:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-09,18:57:00,0.00000,N,0.00000,W,6.1,21.00,1,IN,IN
2017-Jun-09,19:13:00,0.00000,N,0.00000,W,6.1,21.00,1,IN,IN
2017-Jun-09,19:29:00,0.00000,N,0.00000,W,6.1,21.00,1,IN,IN
2017-Jun-09,19:45:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-09,20:01:00,0.00000,N,0.00000,W,6.1,20.75,1,IN,IN
2017-Jun-09,20:17:00,0.00000,N,0.00000,W,6.1,20.75,1,IN,IN
2017-Jun-09,20:33:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-09,20:49:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-09,21:05:01,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-09,21:21:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-09,21:37:01,0.00000,N,0.00000,W,6.1,20.50,1,IN,IN
2017-Jun-09,21:53:00,0.00000,N,0.00000,W,6.1,20.50,1,IN,IN
2017-Jun-09,22:09:00,0.00000,N,0.00000,W,6.1,20.25,1,IN,IN
2017-Jun-09,22:25:01,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-09,22:41:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-09,22:57:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-09,23:13:00,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-09,23:29:00,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-09,23:45:00,0.00000,N,0.00000,W,6.1,20.00,1,IN,IN
2017-Jun-10,00:01:00,0.00000,N,0.00000,W,6.1,19.75,1,IN,IN
2017-Jun-10,00:17:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-10,00:33:00,0.00000,N,0.00000,W,6.1,19.50,1,IN,IN
2017-Jun-10,00:49:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-10,01:05:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-10,01:21:00,0.00000,N,0.00000,W,6.1,19.00,1,IN,IN
2017-Jun-10,01:37:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-10,01:53:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-10,02:09:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-10,02:25:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-10,02:41:01,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-10,02:57:00,0.00000,N,0.00000,W,6.0,18.25,1,IN,IN
2017-Jun-10,03:13:00,0.00000,N,0.00000,W,6.0,18.25,1,IN,IN
2017-Jun-10,03:29:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-10,03:45:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-10,04:01:00,0.00000,N,0.00000,W,6.1,18.00,1,IN,IN
2017-Jun-10,04:17:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-10,04:33:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-10,04:49:00,0.00000,N,0.00000,W,6.1,17.75,1,IN,IN
2017-Jun-10,05:05:00,0.00000,N,0.00000,W,6.0,17.50,1,IN,IN
2017-Jun-10,05:21:00,0.00000,N,0.00000,W,6.0,17.50,1,IN,IN
2017-Jun-10,05:37:00,0.00000,N,0.00000,W,6.1,17.50,1,IN,IN
2017-Jun-10,05:53:00,0.00000,N,0.00000,W,6.1,17.25,1,IN,IN
2017-Jun-10,06:09:00,0.00000,N,0.00000,W,6.1,17.25,1,IN,IN
2017-Jun-10,06:25:00,0.00000,N,0.00000,W,6.1,17.25,1,IN,IN
2017-Jun-10,06:41:00,0.00000,N,0.00000,W,6.0,17.00,1,IN,IN
2017-Jun-10,06:57:01,0.00000,N,0.00000,W,6.0,17.25,1,IN,IN
2017-Jun-10,07:13:01,0.00000,N,0.00000,W,6.1,17.50,1,IN,IN
2017-Jun-10,07:29:00,0.00000,N,0.00000,W,6.0,17.75,1,IN,IN
2017-Jun-10,07:45:01,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-10,08:01:01,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-10,08:17:01,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-10,08:33:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-10,08:49:01,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-10,09:05:01,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-10,09:21:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-10,09:37:01,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-10,09:53:01,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-10,10:09:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-10,10:25:01,0.00000,N,0.00000,W,6.0,22.50,1,IN,IN
2017-Jun-10,10:41:01,0.00000,N,0.00000,W,6.0,22.75,1,IN,IN
2017-Jun-10,10:57:00,0.00000,N,0.00000,W,6.0,22.75,1,IN,IN
2017-Jun-10,11:13:00,0.00000,N,0.00000,W,6.0,23.00,1,IN,IN
2017-Jun-10,11:29:00,0.00000,N,0.00000,W,6.0,23.25,1,IN,IN
2017-Jun-10,11:45:00,0.00000,N,0.00000,W,6.1,23.25,1,IN,IN
2017-Jun-10,12:01:00,0.00000,N,0.00000,W,6.1,23.50,1,IN,IN
2017-Jun-10,12:17:00,0.00000,N,0.00000,W,6.1,23.50,1,IN,IN
2017-Jun-10,12:33:00,0.00000,N,0.00000,W,6.0,23.75,1,IN,IN
2017-Jun-10,12:49:00,0.00000,N,0.00000,W,6.0,23.75,1,IN,IN
2017-Jun-10,13:05:00,0.00000,N,0.00000,W,6.0,24.00,1,IN,IN
2017-Jun-10,13:21:00,0.00000,N,0.00000,W,6.0,23.75,1,IN,IN
2017-Jun-10,13:37:00,0.00000,N,0.00000,W,6.0,23.75,1,IN,IN
2017-Jun-10,13:53:00,0.00000,N,0.00000,W,6.0,23.75,1,IN,IN
2017-Jun-10,14:09:00,0.00000,N,0.00000,W,6.1,23.75,1,IN,IN
2017-Jun-10,14:25:00,0.00000,N,0.00000,W,6.0,23.50,1,IN,IN
2017-Jun-10,14:41:00,0.00000,N,0.00000,W,6.0,23.50,1,IN,IN
2017-Jun-10,14:57:00,0.00000,N,0.00000,W,6.0,23.50,1,IN,IN
2017-Jun-10,15:13:00,0.00000,N,0.00000,W,6.0,23.50,1,IN,IN
2017-Jun-10,15:29:00,0.00000,N,0.00000,W,6.0,23.25,1,IN,IN
2017-Jun-10,15:45:00,0.00000,N,0.00000,W,6.0,23.25,1,IN,IN
2017-Jun-10,16:01:00,0.00000,N,0.00000,W,6.0,23.00,1,IN,IN
2017-Jun-10,16:17:01,0.00000,N,0.00000,W,6.0,23.00,1,IN,IN
2017-Jun-10,16:33:01,0.00000,N,0.00000,W,6.0,23.00,1,IN,IN
2017-Jun-10,16:49:00,0.00000,N,0.00000,W,6.1,22.75,1,IN,IN
2017-Jun-10,17:05:00,0.00000,N,0.00000,W,6.0,22.75,1,IN,IN
2017-Jun-10,17:21:00,0.00000,N,0.00000,W,6.0,22.75,1,IN,IN
2017-Jun-10,17:37:00,0.00000,N,0.00000,W,6.1,22.50,1,IN,IN
2017-Jun-10,17:53:00,0.00000,N,0.00000,W,6.0,22.50,1,IN,IN
2017-Jun-10,18:09:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-10,18:25:00,0.00000,N,0.00000,W,6.1,22.25,1,IN,IN
2017-Jun-10,18:41:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-10,18:57:01,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-10,19:13:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-10,19:29:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-10,19:45:01,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-10,20:01:01,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-10,20:17:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-10,20:33:01,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-10,20:49:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-10,21:05:01,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-10,21:21:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-10,21:37:00,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-10,21:53:01,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-10,22:09:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-10,22:25:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-10,22:41:01,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-10,22:57:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-10,23:13:01,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-10,23:29:01,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-10,23:45:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-11,00:01:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,00:17:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,00:33:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,00:49:00,0.00000,N,0.00000,W,6.1,20.25,1,IN,IN
2017-Jun-11,01:05:00,0.00000,N,0.00000,W,6.1,20.25,1,IN,IN
2017-Jun-11,01:21:01,0.00000,N,0.00000,W,6.1,20.25,1,IN,IN
2017-Jun-11,01:37:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-11,01:53:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-11,02:09:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-11,02:25:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-11,02:41:00,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-11,02:57:00,0.00000,N,0.00000,W,6.1,19.75,1,IN,IN
2017-Jun-11,03:13:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-11,03:29:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-11,03:45:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-11,04:01:01,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,04:17:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,04:33:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,04:49:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,05:05:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-11,05:21:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,05:37:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,05:53:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,06:09:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,06:25:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-11,06:41:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,06:57:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-11,07:13:00,0.00000,N,0.00000,W,6.1,18.50,1,IN,IN
2017-Jun-11,07:29:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,07:45:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,08:01:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,08:17:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-11,08:33:00,0.00000,N,0.00000,W,6.1,18.75,1,IN,IN
2017-Jun-11,08:49:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-11,09:05:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-11,09:21:00,0.00000,N,0.00000,W,6.1,19.25,1,IN,IN
2017-Jun-11,09:37:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-11,09:53:00,0.00000,N,0.00000,W,6.1,19.75,1,IN,IN
2017-Jun-11,10:09:00,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-11,10:25:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-11,10:41:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,10:57:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-11,11:13:01,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-11,11:29:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-11,11:45:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-11,12:01:00,0.00000,N,0.00000,W,6.1,21.50,1,IN,IN
2017-Jun-11,12:17:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-11,12:33:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-11,12:49:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-11,13:05:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-11,13:21:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,13:37:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,13:53:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,14:09:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,14:25:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-11,14:41:01,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-11,14:57:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,15:13:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,15:29:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,15:45:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,16:01:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,16:17:01,0.00000,N,0.00000,W,6.1,22.25,1,IN,IN
2017-Jun-11,16:33:00,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,16:49:01,0.00000,N,0.00000,W,6.0,22.25,1,IN,IN
2017-Jun-11,17:05:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-11,17:21:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-11,17:37:00,0.00000,N,0.00000,W,6.0,22.00,1,IN,IN
2017-Jun-11,17:53:01,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-11,18:09:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-11,18:25:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-11,18:41:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-11,18:57:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-11,19:13:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-11,19:29:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-11,19:45:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-11,20:01:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-11,20:17:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-11,20:33:01,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-11,20:49:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-11,21:05:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-11,21:21:01,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,21:37:01,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,21:53:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,22:09:01,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,22:25:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,22:41:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,22:57:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,23:13:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,23:29:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-11,23:45:00,0.00000,N,0.00000,W,6.1,20.50,1,IN,IN
2017-Jun-12,00:01:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-12,00:17:01,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-12,00:33:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-12,00:49:01,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-12,01:05:01,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-12,01:21:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-12,01:37:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-12,01:53:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-12,02:09:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-12,02:25:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-12,02:41:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-12,02:57:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
